order_id,state,status,delivery_days,delivery_status
ORD006045,Bihar,delivered,6.0,On Time
ORD006046,Delhi,delivered,8.0,Late
ORD006047,Telangana,delivered,5.0,On Time
ORD006048,Uttar Pradesh,delivered,7.0,Late
ORD006049,Uttar Pradesh,delivered,7.0,On Time
ORD006050,Tamil Nadu,delivered,11.0,Late
ORD006051,Kerala,delivered,6.0,Late
ORD006052,Madhya Pradesh,delivered,13.0,Late
ORD006054,West Bengal,delivered,11.0,Late
ORD006057,Maharashtra,delivered,10.0,Late
ORD006058,Maharashtra,delivered,10.0,Late
ORD006059,West Bengal,delivered,6.0,Late
ORD006062,Madhya Pradesh,delivered,10.0,On Time
ORD006063,Karnataka,delivered,9.0,On Time
ORD006065,Gujarat,delivered,9.0,Late
ORD006074,Uttar Pradesh,delivered,12.0,Late
ORD006077,West Bengal,delivered,10.0,Late
ORD006078,Pune,delivered,14.0,Late
ORD006082,Maharashtra,delivered,4.0,On Time
ORD006084,West Bengal,delivered,13.0,Late
ORD006085,Tamil Nadu,delivered,12.0,Late
ORD006086,Kerala,delivered,6.0,On Time
ORD006087,Gujarat,delivered,4.0,On Time
ORD006089,Maharashtra,delivered,2.0,On Time
ORD006090,Gujarat,delivered,7.0,On Time
ORD006093,Haryana,delivered,10.0,Late
ORD006098,Delhi,delivered,8.0,Late
ORD006099,Odisha,delivered,2.0,On Time
ORD006102,Rajasthan,delivered,6.0,On Time
ORD006104,Pune,delivered,9.0,Late
ORD006105,Madhya Pradesh,delivered,12.0,Late
ORD006108,Pune,delivered,10.0,Late
ORD006111,Karnataka,delivered,5.0,Late
ORD006112,Telangana,delivered,6.0,On Time
ORD006114,Pune,delivered,3.0,On Time
ORD006115,Delhi,delivered,2.0,On Time
ORD006116,West Bengal,delivered,3.0,On Time
ORD006119,Haryana,delivered,11.0,Late
ORD006120,Pune,delivered,10.0,Late
ORD006121,Telangana,delivered,5.0,On Time
ORD006122,West Bengal,delivered,13.0,Late
ORD006124,Rajasthan,delivered,4.0,On Time
ORD006125,Tamil Nadu,delivered,6.0,On Time
ORD006126,Telangana,delivered,8.0,Late
ORD006127,Rajasthan,delivered,7.0,Late
ORD006128,Pune,delivered,5.0,On Time
ORD006131,Rajasthan,delivered,10.0,Late
ORD006137,Rajasthan,delivered,9.0,On Time
ORD006144,Telangana,delivered,4.0,On Time
ORD006146,Odisha,delivered,6.0,Late
ORD006147,Kerala,delivered,4.0,On Time
ORD006148,Telangana,delivered,6.0,Late
ORD006150,Delhi,delivered,15.0,Late
ORD006151,Karnataka,delivered,8.0,Late
ORD006152,Telangana,delivered,10.0,On Time
ORD006153,Odisha,delivered,9.0,On Time
ORD006154,Rajasthan,delivered,6.0,Late
ORD006155,West Bengal,delivered,13.0,Late
ORD006156,Bihar,delivered,8.0,Late
ORD006159,Madhya Pradesh,delivered,11.0,Late
ORD006165,Maharashtra,delivered,7.0,On Time
ORD006168,Karnataka,delivered,5.0,On Time
ORD006169,Odisha,delivered,9.0,On Time
ORD006174,Karnataka,delivered,9.0,Late
ORD006175,Tamil Nadu,delivered,6.0,On Time
ORD006177,Bihar,delivered,10.0,Late
ORD006178,Odisha,delivered,6.0,On Time
ORD006179,Delhi,delivered,9.0,Late
ORD006182,West Bengal,delivered,9.0,On Time
ORD006184,Rajasthan,delivered,10.0,Late
ORD006185,Kerala,delivered,7.0,On Time
ORD006188,Rajasthan,delivered,8.0,Late
ORD006191,Gujarat,delivered,6.0,On Time
ORD006193,Maharashtra,delivered,7.0,On Time
ORD006194,Tamil Nadu,delivered,8.0,On Time
ORD006195,Uttar Pradesh,delivered,6.0,Late
ORD006202,Telangana,delivered,12.0,Late
ORD006203,Odisha,delivered,7.0,Late
ORD006205,Uttar Pradesh,delivered,15.0,Late
ORD006207,Uttar Pradesh,delivered,7.0,Late
ORD006208,Pune,delivered,8.0,On Time
ORD006209,Haryana,delivered,7.0,Late
ORD006211,Madhya Pradesh,delivered,9.0,On Time
ORD006215,Rajasthan,delivered,8.0,On Time
ORD006217,Tamil Nadu,delivered,7.0,On Time
ORD006220,Rajasthan,delivered,10.0,Late
ORD006224,Bihar,delivered,5.0,On Time
ORD006227,Gujarat,delivered,14.0,Late
ORD006229,Karnataka,delivered,2.0,On Time
ORD006232,Karnataka,delivered,13.0,Late
ORD006233,Karnataka,delivered,10.0,Late
ORD006235,Gujarat,delivered,7.0,Late
ORD006241,Tamil Nadu,delivered,7.0,Late
ORD006245,Odisha,delivered,8.0,Late
ORD006248,West Bengal,delivered,5.0,On Time
ORD006251,Maharashtra,delivered,10.0,On Time
ORD006253,Telangana,delivered,5.0,Late
ORD006255,West Bengal,delivered,12.0,Late
ORD006256,Karnataka,delivered,3.0,On Time
ORD006259,Gujarat,delivered,9.0,Late
ORD006260,Haryana,delivered,12.0,Late
ORD006263,Karnataka,delivered,5.0,On Time
ORD006264,Uttar Pradesh,delivered,12.0,Late
ORD006267,Maharashtra,delivered,7.0,Late
ORD006268,Bihar,delivered,11.0,Late
ORD006269,Tamil Nadu,delivered,8.0,On Time
ORD006271,Pune,delivered,5.0,Late
ORD006272,Tamil Nadu,delivered,8.0,Late
ORD006273,Telangana,delivered,11.0,Late
ORD006274,Telangana,delivered,8.0,Late
ORD006278,Kerala,delivered,8.0,On Time
ORD006280,Madhya Pradesh,delivered,3.0,On Time
ORD006283,Odisha,delivered,8.0,On Time
ORD006284,Rajasthan,delivered,8.0,On Time
ORD006285,Maharashtra,delivered,8.0,Late
ORD006288,Haryana,delivered,9.0,Late
ORD006289,West Bengal,delivered,11.0,Late
ORD006290,Haryana,delivered,8.0,Late
ORD006291,Gujarat,delivered,6.0,On Time
ORD006292,Haryana,delivered,4.0,Late
ORD006294,Uttar Pradesh,delivered,13.0,Late
ORD006296,Karnataka,delivered,5.0,On Time
ORD006298,Maharashtra,delivered,7.0,On Time
ORD006300,Rajasthan,delivered,7.0,Late
ORD006302,Gujarat,delivered,14.0,Late
ORD006305,Pune,delivered,8.0,On Time
ORD006309,Odisha,delivered,6.0,Late
ORD006310,Bihar,delivered,6.0,On Time
ORD006311,Delhi,delivered,12.0,Late
ORD006312,Bihar,delivered,6.0,Late
ORD006313,Karnataka,delivered,8.0,Late
ORD006314,West Bengal,delivered,10.0,Late
ORD006315,Bihar,delivered,14.0,Late
ORD006317,Maharashtra,delivered,9.0,On Time
ORD006318,Karnataka,delivered,12.0,Late
ORD006319,Uttar Pradesh,delivered,8.0,Late
ORD006321,Kerala,delivered,4.0,On Time
ORD006330,Madhya Pradesh,delivered,14.0,Late
ORD006332,West Bengal,delivered,7.0,Late
ORD006333,West Bengal,delivered,5.0,On Time
ORD006334,Madhya Pradesh,delivered,2.0,On Time
ORD006335,Odisha,delivered,13.0,Late
ORD006337,Odisha,delivered,5.0,On Time
ORD006339,Gujarat,delivered,10.0,On Time
ORD006342,West Bengal,delivered,7.0,On Time
ORD006343,Odisha,delivered,11.0,Late
ORD006345,Maharashtra,delivered,9.0,On Time
ORD006347,Kerala,delivered,7.0,Late
ORD006348,Madhya Pradesh,delivered,2.0,On Time
ORD006351,Tamil Nadu,delivered,8.0,Late
ORD006353,Madhya Pradesh,delivered,8.0,Late
ORD006354,Rajasthan,delivered,5.0,Late
ORD006357,Uttar Pradesh,delivered,5.0,On Time
ORD006358,Gujarat,delivered,9.0,Late
ORD006359,Delhi,delivered,13.0,Late
ORD006362,Delhi,delivered,2.0,On Time
ORD006364,Kerala,delivered,11.0,Late
ORD006370,Odisha,delivered,6.0,On Time
ORD006371,Maharashtra,delivered,3.0,On Time
ORD006372,Karnataka,delivered,10.0,Late
ORD006373,Bihar,delivered,7.0,Late
ORD006374,Odisha,delivered,14.0,Late
ORD006375,Maharashtra,delivered,7.0,Late
ORD006377,Odisha,delivered,8.0,Late
ORD006378,Gujarat,delivered,12.0,Late
ORD006379,Odisha,delivered,5.0,Late
ORD006380,Rajasthan,delivered,11.0,Late
ORD006384,Uttar Pradesh,delivered,8.0,Late
ORD006385,Pune,delivered,13.0,Late
ORD006386,Bihar,delivered,10.0,Late
ORD006387,Pune,delivered,12.0,Late
ORD006388,Haryana,delivered,9.0,Late
ORD006391,Tamil Nadu,delivered,8.0,Late
ORD006392,Bihar,delivered,10.0,Late
ORD006393,Haryana,delivered,8.0,On Time
ORD006394,Pune,delivered,4.0,On Time
ORD006395,West Bengal,delivered,12.0,Late
ORD006396,Odisha,delivered,7.0,On Time
ORD006397,Haryana,delivered,8.0,On Time
ORD006398,Haryana,delivered,5.0,On Time
ORD006401,Maharashtra,delivered,6.0,Late
ORD006402,Rajasthan,delivered,8.0,Late
ORD006403,Rajasthan,delivered,8.0,Late
ORD006404,Gujarat,delivered,2.0,On Time
ORD006405,Telangana,delivered,1.0,On Time
ORD006406,Telangana,delivered,2.0,On Time
ORD006408,Tamil Nadu,delivered,4.0,On Time
ORD006410,Bihar,delivered,11.0,Late
ORD006413,Madhya Pradesh,delivered,13.0,Late
ORD006414,Uttar Pradesh,delivered,4.0,On Time
ORD006418,Madhya Pradesh,delivered,7.0,Late
ORD006420,Odisha,delivered,7.0,On Time
ORD006422,Delhi,delivered,6.0,On Time
ORD006423,Haryana,delivered,8.0,On Time
ORD006424,Telangana,delivered,8.0,Late
ORD006425,Uttar Pradesh,delivered,7.0,Late
ORD006426,Madhya Pradesh,delivered,12.0,Late
ORD006428,Uttar Pradesh,delivered,8.0,Late
ORD006429,Tamil Nadu,delivered,12.0,Late
ORD006431,Odisha,delivered,12.0,Late
ORD006433,Rajasthan,delivered,9.0,Late
ORD006436,Uttar Pradesh,delivered,7.0,On Time
ORD006438,Pune,delivered,8.0,Late
ORD006439,Rajasthan,delivered,10.0,On Time
ORD006441,Gujarat,delivered,8.0,On Time
ORD006442,Delhi,delivered,11.0,Late
ORD006443,Uttar Pradesh,delivered,11.0,Late
ORD006447,Karnataka,delivered,10.0,Late
ORD006450,Uttar Pradesh,delivered,3.0,On Time
ORD006453,Haryana,delivered,11.0,Late
ORD006454,Rajasthan,delivered,9.0,Late
ORD006457,Haryana,delivered,3.0,On Time
ORD006458,Karnataka,delivered,7.0,Late
ORD006459,Maharashtra,delivered,4.0,On Time
ORD006460,Karnataka,delivered,7.0,On Time
ORD006462,Kerala,delivered,13.0,Late
ORD006463,Uttar Pradesh,delivered,4.0,Late
ORD006464,Gujarat,delivered,2.0,On Time
ORD006467,Odisha,delivered,5.0,Late
ORD006468,Delhi,delivered,9.0,Late
ORD006469,Karnataka,delivered,8.0,Late
ORD006470,Karnataka,delivered,9.0,Late
ORD006472,Telangana,delivered,8.0,Late
ORD006473,Uttar Pradesh,delivered,9.0,On Time
ORD006474,Telangana,delivered,9.0,Late
ORD006475,Delhi,delivered,8.0,On Time
ORD006476,Rajasthan,delivered,9.0,Late
ORD006481,Uttar Pradesh,delivered,2.0,On Time
ORD006482,Karnataka,delivered,13.0,Late
ORD006486,Karnataka,delivered,3.0,On Time
ORD006487,West Bengal,delivered,10.0,Late
ORD006490,Odisha,delivered,11.0,Late
ORD006491,Bihar,delivered,14.0,Late
ORD006493,Maharashtra,delivered,3.0,On Time
ORD006494,Madhya Pradesh,delivered,8.0,Late
ORD006495,Karnataka,delivered,12.0,Late
ORD006496,Maharashtra,delivered,13.0,Late
ORD006497,Uttar Pradesh,delivered,10.0,Late
ORD006498,Madhya Pradesh,delivered,15.0,Late
ORD006499,Uttar Pradesh,delivered,6.0,Late
ORD006501,Odisha,delivered,12.0,Late
ORD006502,West Bengal,delivered,9.0,On Time
ORD006504,Kerala,delivered,13.0,Late
ORD006505,Odisha,delivered,5.0,Late
ORD006507,Pune,delivered,12.0,Late
ORD006508,Rajasthan,delivered,1.0,On Time
ORD006509,Karnataka,delivered,2.0,On Time
ORD006510,Telangana,delivered,2.0,On Time
ORD006511,Karnataka,delivered,13.0,Late
ORD006512,Maharashtra,delivered,3.0,On Time
ORD006513,Maharashtra,delivered,9.0,Late
ORD006515,Rajasthan,delivered,9.0,Late
ORD006516,Delhi,delivered,12.0,Late
ORD006517,Pune,delivered,5.0,On Time
ORD006519,Maharashtra,delivered,12.0,Late
ORD006524,Odisha,delivered,14.0,Late
ORD006525,Karnataka,delivered,4.0,Late
ORD006531,Karnataka,delivered,10.0,Late
ORD006532,Telangana,delivered,9.0,Late
ORD006534,Karnataka,delivered,10.0,Late
ORD006535,Haryana,delivered,6.0,On Time
ORD006536,Haryana,delivered,7.0,On Time
ORD006537,Maharashtra,delivered,7.0,Late
ORD006538,Madhya Pradesh,delivered,7.0,Late
ORD006542,Karnataka,delivered,15.0,Late
ORD006543,Odisha,delivered,7.0,Late
ORD006544,Maharashtra,delivered,8.0,Late
ORD006545,Maharashtra,delivered,10.0,Late
ORD006546,Haryana,delivered,4.0,On Time
ORD006547,Uttar Pradesh,delivered,11.0,Late
ORD006550,Odisha,delivered,8.0,On Time
ORD006552,Delhi,delivered,8.0,On Time
ORD006554,Rajasthan,delivered,7.0,On Time
ORD006555,Gujarat,delivered,5.0,On Time
ORD006556,Rajasthan,delivered,9.0,Late
ORD006557,Karnataka,delivered,13.0,Late
ORD006558,Kerala,delivered,5.0,Late
ORD006559,Karnataka,delivered,10.0,Late
ORD006561,Bihar,delivered,10.0,Late
ORD006562,Gujarat,delivered,8.0,On Time
ORD006565,Uttar Pradesh,delivered,6.0,Late
ORD006567,Maharashtra,delivered,8.0,Late
ORD006569,West Bengal,delivered,8.0,Late
ORD006570,Gujarat,delivered,5.0,Late
ORD006573,Pune,delivered,8.0,Late
ORD006575,Tamil Nadu,delivered,2.0,On Time
ORD006576,Maharashtra,delivered,8.0,Late
ORD006577,Pune,delivered,8.0,Late
ORD006579,Delhi,delivered,6.0,Late
ORD006580,West Bengal,delivered,10.0,On Time
ORD006581,Odisha,delivered,9.0,Late
ORD006582,Telangana,delivered,9.0,Late
ORD006583,Haryana,delivered,7.0,On Time
ORD006584,Gujarat,delivered,12.0,Late
ORD006586,Odisha,delivered,9.0,Late
ORD006588,Telangana,delivered,3.0,On Time
ORD006589,Karnataka,delivered,6.0,Late
ORD006591,Telangana,delivered,6.0,On Time
ORD006592,Uttar Pradesh,delivered,10.0,Late
ORD006595,Pune,delivered,10.0,On Time
ORD006596,Pune,delivered,11.0,Late
ORD006597,Madhya Pradesh,delivered,9.0,On Time
ORD006598,Telangana,delivered,8.0,On Time
ORD006603,Odisha,delivered,11.0,Late
ORD006604,Gujarat,delivered,14.0,Late
ORD006606,Karnataka,delivered,5.0,Late
ORD006610,Kerala,delivered,6.0,On Time
ORD006611,Rajasthan,delivered,8.0,Late
ORD006612,Haryana,delivered,10.0,Late
ORD006613,Odisha,delivered,11.0,Late
ORD006616,Madhya Pradesh,delivered,7.0,Late
ORD006618,Gujarat,delivered,9.0,Late
ORD006619,Bihar,delivered,7.0,Late
ORD006622,Maharashtra,delivered,8.0,Late
ORD006623,Bihar,delivered,4.0,On Time
ORD006624,Delhi,delivered,6.0,On Time
ORD006625,Haryana,delivered,14.0,Late
ORD006627,Tamil Nadu,delivered,9.0,Late
ORD006628,West Bengal,delivered,6.0,Late
ORD006630,Haryana,delivered,10.0,Late
ORD006631,Karnataka,delivered,7.0,Late
ORD006632,Pune,delivered,8.0,Late
ORD006635,Karnataka,delivered,2.0,On Time
ORD006637,Kerala,delivered,12.0,Late
ORD006639,Haryana,delivered,10.0,Late
ORD006642,Karnataka,delivered,4.0,On Time
ORD006644,Delhi,delivered,8.0,Late
ORD006648,Rajasthan,delivered,8.0,Late
ORD006650,Rajasthan,delivered,9.0,Late
ORD006652,Madhya Pradesh,delivered,12.0,Late
ORD006654,Rajasthan,delivered,6.0,On Time
ORD006655,Telangana,delivered,11.0,Late
ORD006658,Uttar Pradesh,delivered,8.0,On Time
ORD006660,Bihar,delivered,6.0,On Time
ORD006662,Odisha,delivered,12.0,Late
ORD006663,Telangana,delivered,7.0,Late
ORD006664,Tamil Nadu,delivered,5.0,Late
ORD006666,Pune,delivered,6.0,On Time
ORD006667,Telangana,delivered,6.0,On Time
ORD006668,Tamil Nadu,delivered,12.0,Late
ORD006670,Uttar Pradesh,delivered,7.0,Late
ORD006672,Tamil Nadu,delivered,9.0,On Time
ORD006673,Karnataka,delivered,9.0,On Time
ORD006674,Madhya Pradesh,delivered,7.0,On Time
ORD006675,Uttar Pradesh,delivered,8.0,Late
ORD006676,Tamil Nadu,delivered,10.0,Late
ORD006678,Odisha,delivered,9.0,Late
ORD006682,Odisha,delivered,2.0,On Time
ORD006686,Madhya Pradesh,delivered,10.0,Late
ORD006688,Odisha,delivered,15.0,Late
ORD006689,Uttar Pradesh,delivered,8.0,Late
ORD006690,Pune,delivered,2.0,On Time
ORD006691,Haryana,delivered,8.0,On Time
ORD006692,Pune,delivered,12.0,Late
ORD006693,Tamil Nadu,delivered,6.0,Late
ORD006694,Telangana,delivered,10.0,On Time
ORD006697,Gujarat,delivered,7.0,Late
ORD006698,Rajasthan,delivered,5.0,On Time
ORD006701,Madhya Pradesh,delivered,9.0,On Time
ORD006705,Maharashtra,delivered,11.0,Late
ORD006707,Haryana,delivered,5.0,On Time
ORD006711,Haryana,delivered,9.0,On Time
ORD006714,Pune,delivered,4.0,On Time
ORD006719,Tamil Nadu,delivered,13.0,Late
ORD006720,Telangana,delivered,12.0,Late
ORD006722,Kerala,delivered,2.0,On Time
ORD006723,West Bengal,delivered,3.0,On Time
ORD006724,Maharashtra,delivered,8.0,On Time
ORD006726,Rajasthan,delivered,8.0,On Time
ORD006731,Bihar,delivered,14.0,Late
ORD006732,Karnataka,delivered,3.0,On Time
ORD006734,Telangana,delivered,8.0,On Time
ORD006740,Uttar Pradesh,delivered,7.0,Late
ORD006741,Haryana,delivered,10.0,On Time
ORD006743,West Bengal,delivered,10.0,Late
ORD006746,Odisha,delivered,8.0,Late
ORD006748,Bihar,delivered,11.0,Late
ORD006749,Haryana,delivered,13.0,Late
ORD006750,Odisha,delivered,8.0,Late
ORD006752,Delhi,delivered,3.0,On Time
ORD006753,Rajasthan,delivered,9.0,On Time
ORD006754,Kerala,delivered,9.0,Late
ORD006756,Odisha,delivered,3.0,On Time
ORD006757,Odisha,delivered,10.0,Late
ORD006758,Gujarat,delivered,2.0,On Time
ORD006760,Karnataka,delivered,10.0,Late
ORD006761,Kerala,delivered,9.0,On Time
ORD006762,Haryana,delivered,8.0,On Time
ORD006763,Haryana,delivered,5.0,On Time
ORD006766,Rajasthan,delivered,10.0,On Time
ORD006768,Kerala,delivered,9.0,Late
ORD006769,Tamil Nadu,delivered,12.0,Late
ORD006770,Kerala,delivered,9.0,On Time
ORD006771,Madhya Pradesh,delivered,4.0,Late
ORD006772,Bihar,delivered,5.0,Late
ORD006773,Telangana,delivered,8.0,On Time
ORD006774,West Bengal,delivered,5.0,Late
ORD006778,Bihar,delivered,8.0,On Time
ORD006779,Gujarat,delivered,8.0,On Time
ORD006783,Kerala,delivered,4.0,Late
ORD006784,Pune,delivered,10.0,Late
ORD006786,Karnataka,delivered,13.0,Late
ORD006787,Bihar,delivered,12.0,Late
ORD006788,Madhya Pradesh,delivered,4.0,On Time
ORD006791,Bihar,delivered,1.0,On Time
ORD006792,Uttar Pradesh,delivered,8.0,Late
ORD006795,Maharashtra,delivered,9.0,Late
ORD006800,Uttar Pradesh,delivered,15.0,Late
ORD006801,Tamil Nadu,delivered,8.0,Late
ORD006803,Pune,delivered,10.0,Late
ORD006805,Maharashtra,delivered,8.0,Late
ORD006809,Bihar,delivered,5.0,Late
ORD006810,Gujarat,delivered,5.0,On Time
ORD006811,Rajasthan,delivered,5.0,Late
ORD006813,Delhi,delivered,12.0,Late
ORD006815,Maharashtra,delivered,11.0,Late
ORD006817,Bihar,delivered,6.0,On Time
ORD006820,Karnataka,delivered,13.0,Late
ORD006822,Gujarat,delivered,8.0,Late
ORD006823,Gujarat,delivered,4.0,On Time
ORD006824,Uttar Pradesh,delivered,8.0,On Time
ORD006825,Pune,delivered,9.0,On Time
ORD006827,Delhi,delivered,2.0,On Time
ORD006828,Odisha,delivered,3.0,On Time
ORD006829,Kerala,delivered,3.0,On Time
ORD006831,Tamil Nadu,delivered,10.0,Late
ORD006833,Odisha,delivered,10.0,Late
ORD006837,Kerala,delivered,4.0,On Time
ORD006843,Maharashtra,delivered,12.0,Late
ORD006846,Haryana,delivered,10.0,Late
ORD006847,Bihar,delivered,7.0,Late
ORD006850,Telangana,delivered,5.0,On Time
ORD006852,West Bengal,delivered,10.0,Late
ORD006853,Gujarat,delivered,14.0,Late
ORD006855,Telangana,delivered,2.0,On Time
ORD006856,Odisha,delivered,8.0,On Time
ORD006858,Maharashtra,delivered,8.0,On Time
ORD006859,Haryana,delivered,9.0,On Time
ORD006861,Telangana,delivered,11.0,Late
ORD006862,Odisha,delivered,7.0,Late
ORD006864,Madhya Pradesh,delivered,10.0,Late
ORD006866,Haryana,delivered,12.0,Late
ORD006867,Rajasthan,delivered,8.0,On Time
ORD006868,Tamil Nadu,delivered,15.0,Late
ORD006869,Telangana,delivered,14.0,Late
ORD006871,Odisha,delivered,8.0,Late
ORD006874,Haryana,delivered,15.0,Late
ORD006880,West Bengal,delivered,12.0,Late
ORD006881,Haryana,delivered,9.0,Late
ORD006884,Delhi,delivered,1.0,On Time
ORD006885,Karnataka,delivered,14.0,Late
ORD006886,Haryana,delivered,6.0,On Time
ORD006887,Tamil Nadu,delivered,9.0,On Time
ORD006888,Odisha,delivered,8.0,Late
ORD006889,Delhi,delivered,10.0,Late
ORD006890,Karnataka,delivered,6.0,Late
ORD006891,Bihar,delivered,9.0,Late
ORD006894,Bihar,delivered,5.0,Late
ORD006895,Haryana,delivered,3.0,On Time
ORD006898,Delhi,delivered,7.0,Late
ORD006902,Pune,delivered,12.0,Late
ORD006904,Uttar Pradesh,delivered,7.0,Late
ORD006905,Bihar,delivered,6.0,On Time
ORD006906,Maharashtra,delivered,3.0,On Time
ORD006907,West Bengal,delivered,9.0,Late
ORD006908,Maharashtra,delivered,7.0,On Time
ORD006909,Uttar Pradesh,delivered,7.0,On Time
ORD006911,Delhi,delivered,3.0,On Time
ORD006912,Pune,delivered,6.0,Late
ORD006914,Odisha,delivered,15.0,Late
ORD006916,Tamil Nadu,delivered,12.0,Late
ORD006919,Madhya Pradesh,delivered,9.0,Late
ORD006920,Bihar,delivered,9.0,Late
ORD006921,Bihar,delivered,9.0,On Time
ORD006924,Maharashtra,delivered,14.0,Late
ORD006927,Karnataka,delivered,2.0,On Time
ORD006928,West Bengal,delivered,10.0,Late
ORD006929,Uttar Pradesh,delivered,8.0,On Time
ORD006930,West Bengal,delivered,1.0,On Time
ORD006934,Kerala,delivered,2.0,On Time
ORD006936,Pune,delivered,12.0,Late
ORD006939,West Bengal,delivered,6.0,Late
ORD006941,Maharashtra,delivered,4.0,On Time
ORD006942,Delhi,delivered,9.0,Late
ORD006945,Gujarat,delivered,6.0,On Time
ORD006952,Haryana,delivered,9.0,Late
ORD006960,Karnataka,delivered,8.0,Late
ORD006961,Odisha,delivered,14.0,Late
ORD006962,Rajasthan,delivered,8.0,Late
ORD006963,Karnataka,delivered,11.0,Late
ORD006964,Maharashtra,delivered,8.0,On Time
ORD006965,Bihar,delivered,6.0,Late
ORD006966,Bihar,delivered,8.0,On Time
ORD006969,Bihar,delivered,9.0,Late
ORD006970,Kerala,delivered,10.0,Late
ORD006972,Rajasthan,delivered,4.0,On Time
ORD006973,Pune,delivered,10.0,On Time
ORD006975,Haryana,delivered,4.0,On Time
ORD006977,Karnataka,delivered,6.0,On Time
ORD006978,Uttar Pradesh,delivered,5.0,Late
ORD006981,Tamil Nadu,delivered,7.0,Late
ORD006984,Karnataka,delivered,10.0,On Time
ORD006985,Bihar,delivered,6.0,On Time
ORD006987,Telangana,delivered,12.0,Late
ORD006990,Haryana,delivered,5.0,On Time
ORD006993,Kerala,delivered,8.0,On Time
ORD006994,Tamil Nadu,delivered,4.0,On Time
ORD006995,Odisha,delivered,2.0,On Time
ORD006996,Telangana,delivered,11.0,Late
ORD006997,West Bengal,delivered,4.0,On Time
ORD006998,West Bengal,delivered,11.0,Late
ORD007000,Madhya Pradesh,delivered,4.0,On Time
ORD007001,Madhya Pradesh,delivered,11.0,Late
ORD007003,Pune,delivered,8.0,On Time
ORD007004,Madhya Pradesh,delivered,3.0,On Time
ORD007007,Maharashtra,delivered,8.0,On Time
ORD007008,Maharashtra,delivered,3.0,On Time
ORD007011,Gujarat,delivered,7.0,Late
ORD007012,Madhya Pradesh,delivered,8.0,On Time
ORD007013,Uttar Pradesh,delivered,7.0,Late
ORD007016,Tamil Nadu,delivered,10.0,Late
ORD007019,Gujarat,delivered,8.0,On Time
ORD007021,Karnataka,delivered,8.0,Late
ORD007023,Tamil Nadu,delivered,3.0,On Time
ORD007025,Pune,delivered,9.0,Late
ORD007026,Uttar Pradesh,delivered,8.0,Late
ORD007029,Uttar Pradesh,delivered,12.0,Late
ORD007030,Madhya Pradesh,delivered,14.0,Late
ORD007031,Odisha,delivered,12.0,Late
ORD007032,Haryana,delivered,9.0,Late
ORD007033,Pune,delivered,9.0,On Time
ORD007034,Haryana,delivered,2.0,On Time
ORD007037,Gujarat,delivered,15.0,Late
ORD007039,Delhi,delivered,7.0,On Time
ORD007042,Rajasthan,delivered,14.0,Late
ORD007043,Tamil Nadu,delivered,9.0,On Time
ORD007048,Uttar Pradesh,delivered,9.0,On Time
ORD007049,Kerala,delivered,3.0,On Time
